Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_UTCL2IU_BUSY,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_ICACHE_MISSES,SQ_ACTIVE_INST_LDS,SQ_INSTS_GDS,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VMEM,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,TA_BUFFER_TOTAL_CYCLES_sum,TA_FLAT_ATOMIC_WAVEFRONTS_sum,TCC_ATOMIC_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_32B_sum,TCC_REQ_sum,TCP_TCC_ATOMIC_WITH_RET_REQ_sum,TCP_TCC_NC_WRITE_REQ_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_RW_READ_REQ_sum
2238,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245101892645,20245101935262,2239,121,1136.0,234031.0,160.0,0.0,0.0,0.0,0.0,262144.0,667531112.0,667531112.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2239,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245102312719,20245102317209,2240,203,1136.0,146429.0,64.0,1280.0,0.0,0.0,0.0,4224.0,795404.0,795404.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2240,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245102700881,20245102743618,2241,121,1136.0,253217.0,160.0,0.0,0.0,0.0,0.0,262144.0,672905464.0,672905464.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2241,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245103145690,20245103150060,2242,203,1136.0,152878.0,64.0,1280.0,0.0,0.0,0.0,4224.0,794156.0,794156.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2242,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245103553296,20245103596193,2243,121,1136.0,239584.0,160.0,0.0,0.0,0.0,0.0,262144.0,669096744.0,669096744.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2243,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245103995861,20245104000030,2244,203,1136.0,155534.0,64.0,1280.0,0.0,0.0,0.0,4224.0,788480.0,788480.0,66048.0,0.0,0.0,0.0,0.0,51568.0,0.0,0.0,16512.0,16512.0
2244,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245104383661,20245104426238,2245,121,1136.0,227030.0,160.0,0.0,0.0,0.0,0.0,262144.0,668407252.0,668407252.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2245,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245104833122,20245104837371,2246,203,1136.0,153203.0,64.0,1280.0,0.0,0.0,0.0,4224.0,813524.0,813524.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2246,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245105231506,20245105273963,2247,121,1136.0,219686.0,160.0,0.0,0.0,0.0,0.0,262144.0,670768184.0,670768184.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2247,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245105647771,20245105652101,2248,203,1136.0,139775.0,64.0,1280.0,0.0,0.0,0.0,4224.0,804448.0,804448.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2248,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245106045074,20245106088011,2249,121,1136.0,234200.0,160.0,0.0,0.0,0.0,0.0,262144.0,672297848.0,672297848.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2249,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245106482266,20245106486837,2250,203,1136.0,155700.0,64.0,1280.0,0.0,0.0,0.0,4224.0,802136.0,802136.0,66048.0,0.0,0.0,0.0,0.0,51568.0,0.0,0.0,16512.0,16512.0
2250,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245106897850,20245106940507,2251,121,1136.0,240582.0,160.0,0.0,0.0,0.0,0.0,262144.0,666221152.0,666221152.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2251,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245107353164,20245107357213,2252,203,1136.0,156941.0,64.0,1280.0,0.0,0.0,0.0,4224.0,791972.0,791972.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2252,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245107759647,20245107802063,2253,121,1136.0,234972.0,160.0,0.0,0.0,0.0,0.0,262144.0,671393804.0,671393804.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2253,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245108215000,20245108219210,2254,203,1136.0,161935.0,64.0,1280.0,0.0,0.0,0.0,4224.0,753960.0,753960.0,66048.0,0.0,0.0,0.0,0.0,51568.0,0.0,0.0,16512.0,16512.0
2254,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245108614107,20245108656643,2255,121,1136.0,226287.0,160.0,0.0,0.0,0.0,0.0,262144.0,666264212.0,666264212.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2255,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245109075995,20245109080526,2256,203,1136.0,161779.0,64.0,1280.0,0.0,0.0,0.0,4224.0,794908.0,794908.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2256,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245109481556,20245109524494,2257,121,1136.0,231926.0,160.0,0.0,0.0,0.0,0.0,262144.0,666611188.0,666611188.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2257,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245109900748,20245109904998,2258,203,1136.0,159319.0,64.0,1280.0,0.0,0.0,0.0,4224.0,803180.0,803180.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2258,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245110288829,20245110331406,2259,121,1136.0,225408.0,160.0,0.0,0.0,0.0,0.0,262144.0,673188356.0,673188356.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2259,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245110751920,20245110756050,2260,203,1136.0,162394.0,64.0,1280.0,0.0,0.0,0.0,4224.0,795756.0,795756.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2260,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245111154434,20245111196771,2261,121,1136.0,225407.0,160.0,0.0,0.0,0.0,0.0,262144.0,667358172.0,667358172.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2261,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245111597079,20245111601209,2262,203,1136.0,168583.0,64.0,1280.0,0.0,0.0,0.0,4224.0,803552.0,803552.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2262,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245112013946,20245112056362,2263,121,1136.0,221403.0,160.0,0.0,0.0,0.0,0.0,262144.0,669018472.0,669018472.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2263,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245112482169,20245112486739,2264,203,1136.0,159521.0,64.0,1280.0,0.0,0.0,0.0,4224.0,825896.0,825896.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2264,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245112885565,20245112927661,2265,121,1136.0,223488.0,160.0,0.0,0.0,0.0,0.0,262144.0,665231724.0,665231724.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2265,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245113362167,20245113366617,2266,203,1136.0,151982.0,64.0,1280.0,0.0,0.0,0.0,4224.0,813232.0,813232.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2266,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245113767167,20245113809743,2267,121,1136.0,231909.0,160.0,0.0,0.0,0.0,0.0,262144.0,667457432.0,667457432.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2267,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245114222761,20245114227372,2268,203,1136.0,166884.0,64.0,1280.0,0.0,0.0,0.0,4224.0,799376.0,799376.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2268,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245114645321,20245114687697,2269,121,1136.0,223377.0,160.0,0.0,0.0,0.0,0.0,262144.0,665653224.0,665653224.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2269,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245115117432,20245115121722,2270,203,1136.0,159591.0,64.0,1280.0,0.0,0.0,0.0,4224.0,764680.0,764680.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2270,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245115548972,20245115591268,2271,121,1136.0,220296.0,160.0,0.0,0.0,0.0,0.0,262144.0,664323812.0,664323812.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2271,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245116022527,20245116027018,2272,203,1136.0,161841.0,64.0,1280.0,0.0,0.0,0.0,4224.0,790276.0,790276.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2272,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245116450058,20245116492515,2273,121,1136.0,222819.0,160.0,0.0,0.0,0.0,0.0,262144.0,664224552.0,664224552.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2273,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245116915315,20245116919845,2274,203,1136.0,149092.0,64.0,1280.0,0.0,0.0,0.0,4224.0,803852.0,803852.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2274,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245117333223,20245117375880,2275,121,1136.0,231607.0,160.0,0.0,0.0,0.0,0.0,262144.0,673564332.0,673564332.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2275,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245117790582,20245117794711,2276,203,1136.0,151225.0,64.0,1280.0,0.0,0.0,0.0,4224.0,787224.0,787224.0,66048.0,0.0,0.0,0.0,0.0,51568.0,0.0,0.0,16512.0,16512.0
2276,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245118205684,20245118248582,2277,121,1136.0,230892.0,160.0,0.0,0.0,0.0,0.0,262144.0,667137176.0,667137176.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2277,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245118657109,20245118661359,2278,203,1136.0,155329.0,64.0,1280.0,0.0,0.0,0.0,4224.0,800332.0,800332.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2278,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245119065396,20245119108173,2279,121,1136.0,221932.0,160.0,0.0,0.0,0.0,0.0,262144.0,676196684.0,676196684.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2279,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245119514496,20245119518826,2280,203,1136.0,161448.0,64.0,1280.0,0.0,0.0,0.0,4224.0,804276.0,804276.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2280,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245119920578,20245119963235,2281,121,1136.0,242833.0,160.0,0.0,0.0,0.0,0.0,262144.0,673438188.0,673438188.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2281,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245120370880,20245120375130,2282,203,1136.0,165771.0,64.0,1280.0,0.0,0.0,0.0,4224.0,794140.0,794140.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2282,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245120779608,20245120821945,2283,121,1136.0,218786.0,160.0,0.0,0.0,0.0,0.0,262144.0,668723324.0,668723324.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
2283,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245121258376,20245121262465,2284,203,1136.0,142489.0,64.0,1280.0,0.0,0.0,0.0,4224.0,784196.0,784196.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2284,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245121697332,20245121739829,2285,121,1136.0,232837.0,160.0,0.0,0.0,0.0,0.0,262144.0,667667636.0,667667636.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2285,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245122171930,20245122176019,2286,203,1136.0,149428.0,64.0,1280.0,0.0,0.0,0.0,4224.0,748792.0,748792.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2286,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245122607318,20245122650136,2287,121,1136.0,230725.0,160.0,0.0,0.0,0.0,0.0,262144.0,671893932.0,671893932.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2287,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245123077706,20245123082116,2288,203,1136.0,154554.0,64.0,1280.0,0.0,0.0,0.0,4224.0,792328.0,792328.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2288,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245123508324,20245123550941,2289,121,1136.0,231511.0,160.0,0.0,0.0,0.0,0.0,262144.0,665569864.0,665569864.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2289,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245123974021,20245123978391,2290,203,1136.0,163040.0,64.0,1280.0,0.0,0.0,0.0,4224.0,804248.0,804248.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2290,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245124406323,20245124448779,2291,121,1136.0,220824.0,160.0,0.0,0.0,0.0,0.0,262144.0,660477848.0,660477848.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2291,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245124878555,20245124882765,2292,203,1136.0,160056.0,64.0,1280.0,0.0,0.0,0.0,4224.0,806552.0,806552.0,66048.0,0.0,0.0,0.0,0.0,51568.0,0.0,0.0,16512.0,16512.0
2292,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245125297426,20245125339762,2293,121,1136.0,222136.0,160.0,0.0,0.0,0.0,0.0,262144.0,666852244.0,666852244.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2293,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245125754584,20245125759155,2294,203,1136.0,168167.0,64.0,1280.0,0.0,0.0,0.0,4224.0,818700.0,818700.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2294,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245126169526,20245126211943,2295,121,1136.0,223543.0,160.0,0.0,0.0,0.0,0.0,262144.0,669577552.0,669577552.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2295,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245126621873,20245126626123,2296,203,1136.0,158218.0,64.0,1280.0,0.0,0.0,0.0,4224.0,798704.0,798704.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2296,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245127033729,20245127076466,2297,121,1136.0,220969.0,160.0,0.0,0.0,0.0,0.0,262144.0,670513048.0,670513048.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2297,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245127482227,20245127486557,2298,203,1136.0,168332.0,64.0,1280.0,0.0,0.0,0.0,4224.0,800184.0,800184.0,66048.0,0.0,0.0,0.0,0.0,51568.0,0.0,0.0,16512.0,16512.0
2298,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245127889311,20245127931968,2299,121,1136.0,227891.0,160.0,0.0,0.0,0.0,0.0,262144.0,668650964.0,668650964.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2299,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245128339052,20245128343542,2300,203,1136.0,159305.0,64.0,1280.0,0.0,0.0,0.0,4224.0,800300.0,800300.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2300,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245128749665,20245128791921,2301,121,1136.0,225464.0,160.0,0.0,0.0,0.0,0.0,262144.0,666696056.0,666696056.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2301,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245129224743,20245129229113,2302,203,1136.0,165752.0,64.0,1280.0,0.0,0.0,0.0,4224.0,781168.0,781168.0,66048.0,0.0,0.0,0.0,0.0,51568.0,0.0,0.0,16512.0,16512.0
2302,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245129622326,20245129664622,2303,121,1136.0,224029.0,160.0,0.0,0.0,0.0,0.0,262144.0,667737676.0,667737676.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2303,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245130090790,20245130094919,2304,203,1136.0,155344.0,64.0,1280.0,0.0,0.0,0.0,4224.0,792920.0,792920.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2304,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245130486488,20245130529426,2305,121,1136.0,227986.0,160.0,0.0,0.0,0.0,0.0,262144.0,670135632.0,670135632.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2305,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245130952546,20245130956876,2306,203,1136.0,162374.0,64.0,1280.0,0.0,0.0,0.0,4224.0,810920.0,810920.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2306,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245131378874,20245131421651,2307,121,1136.0,221181.0,160.0,0.0,0.0,0.0,0.0,262144.0,672187492.0,672187492.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2307,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245131838518,20245131842768,2308,203,1136.0,170759.0,64.0,1280.0,0.0,0.0,0.0,4224.0,815468.0,815468.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2308,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245132268454,20245132311472,2309,121,1136.0,240069.0,160.0,0.0,0.0,0.0,0.0,262144.0,668776588.0,668776588.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2309,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245132728579,20245132732788,2310,203,1136.0,141393.0,64.0,1280.0,0.0,0.0,0.0,4224.0,809932.0,809932.0,66048.0,0.0,0.0,0.0,0.0,51568.0,0.0,0.0,16512.0,16512.0
2310,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245133145646,20245133189104,2311,121,1136.0,244288.0,160.0,0.0,0.0,0.0,0.0,262144.0,669441628.0,669441628.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
2311,0,1,235,235,8192,256,0,0,88,0,32,64,bias_kernel,20245133596269,20245133600719,2312,203,1136.0,161255.0,64.0,1280.0,0.0,0.0,0.0,4224.0,814864.0,814864.0,66048.0,0.0,0.0,0.0,0.0,51552.0,0.0,0.0,16512.0,16512.0
2312,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245134008405,20245134051502,2313,121,1136.0,231320.0,160.0,0.0,0.0,0.0,0.0,262144.0,671123640.0,671123640.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
